,Target,Topics
10278,مدیرکل محترم ورزش و جوانان استان گلستان رئیس محترم اداره ورزش و جوانان تورکمن صحرا سلام از دیرباز تو,-1
10279,دادستان محترم دادسرای عمومی و انقلاب استان گلستان سلام اینجانبان امضا کنندگان این کارزار، جمعی از مر,-1
10280,وزیر محترم کشور رئیس محترم سازمان شهرداری‌ها و دهیاری‌های کشور ریاست محترم مرکز آمار کشور استاندار م,-1
10281,جناب آقای رئیسیریاست محترم جمهور وزیر محترم کشورجناب آقای دکتر وحیدی با سلام ما امضاکنندگان زیر نظر ,-1
10282,رهبر معظم انقلاب اسلامی ایران با سلام و احترام درود خدای را که بر ما منت نهاد و حکومت اسلامی را پس ا,41
10283,ریاست محترم جمهور ریاست محترم قوه قضائیه وزیر محترم راه و شهرسازی استاندار محترم استان گلستان مدیرکل,-1
10284,استاندار محترم گلستان فرماندار محترم گالیکش سلام این کارزار جهت مقابله با تخریب کوه نیلکوه شهرستان گ,30
10285,جناب آقای محمد محمدی‌بخش رئیس محترم سازمان هواپیمایی کشوری با سلام و احترام؛ اینجانبان خلبانان پاراگ,-1
10286,استاندار محترم گلستان، دادستان محترم مرکز استان گلستان، شهردار محترم گرگان، مدیرکل محترم منابع طبیعی,-1
10287,رئیس محترم جمهور رئیس محترم سازمان محیط‌زیست سلام با توجه به آسیب‌های زیست‌محیطی کارخانه ید گلستان و,25
10288,بسمه تعالی جناب آقای دکتر ابراهیم رئیسی، رئیس جمهور محترم با سلام و احترام به استحضارمی‌رساند مصوبه ,77
10289, ریاست محترم جمهوری اسلامی ایرانریاست محترم سازمان حفاظت محیط‌زیست سلام علیکم احتراما به استحضار حضر,150
10290,وزیر محترم علوم، تحقیقات و فناوریریاست محترم دانشگاه گنبد کاووس  با عرض سلام و ادبضمن تشکر از زحمات ,7
10291,استاندار محترم استان نمایندگان محترم استان گلستان در مجلس شورای اسلامی سرپرست محترم فدراسیون فوتبالم,-1
10292,جناب آقای رئیسیرئیس محترم جمهوری اسلامی ایرانجناب آقای محسنی‌اژه‌ایریاست محترم قوه قضائیهجناب آقای س,28
10293,جناب آقای دکتر زنگانه استاندار محترم گلستانمجمع محترم نمایندگان استان گلستانبا سلام احتراماً باعنایت,13
10294,جناب آقای سید ابراهیم رئیسیریاست محترم جمهوری اسلامی ایرانجناب آقای محمدباقر قالیبافریاست محترم مجلس,142
10295,جناب آقای دکتر سید ابراهیم رئیسیریاست محترم جمهوری اسلامی ایرانجناب آقای دکتر محمدباقر قالیبافریاست ,142
10296,به نام خدا جناب آقای رئیسیرئیس محترم جمهوری اسلامی ایرانجناب آقای وحیدیوزیر محترم کشورجناب آقای سلاج,91
10297,جناب آقای سلاجقهرئیس محترم سازمان حفاظت محیط‌زیست با سلامما مردم، جنگل النگ‌دره را به‌عنوان یک میراث,25
10298,جناب آقای سبطیشهردار محترم گرگانبا سلامما شهروندان گرگانی، درخواست داریم در این فصل زیبای پاییز جنگل,-1
10299,وزیر محترم بهداشت، درمان و آموزش پزشکی نماینده محترم گمیشان، ترکمن، بندرگز و کردکوی در مجلس شورای اس,43
10300,به نام خدا وزیر محترم بهداشت، درمان و آموزش پزشکینمایندگان محترم گرگان و آق‌قلا در مجلس شورای اسلامی,-1
10301,بسم رب الشهداء و الصدیقین مِنَ الْمُؤْمِنِینَ رِجَالٌ صَدَقُوا مَا عَاهَدُوا اللَّهَ عَلَیْهِ فَمِنْ,-1
10302,جناب آقای دادبودشهردار محترم گرگان با سلام و احترامما، شهروندان گرگان، تقاضا داریم ممنوعیت دائمی ترد,50
10303,جناب آقای هادی حق‌شناساستاندار محترم استان گلستانجناب آقای محسن سمیعیمدیرعامل محترم سازمان مدیریت پس,5
10304,جناب دکتر پزشکیان ریاست محترم جمهور با درود از اینکه به اقوام و مذاهب و اقلیتها فرصتی دادید تا در کا,95
10305,رئیس محترم سازمان انتقال خون گیلان موضوع: تقاضای مرمت و ایجاد موزه ابزار و اسناد انتقال خون در ساختم,-1
10306,بسمه تعالی ریاست گرانقدر و اعضا ارجمند کمیته انضباطی فدراسیون فوتبال ایران موضوع: درخواست مجازات باز,-1
10307,امام جمعه محترم شهر بندر انزلی نماینده محترم مردم بندر انزلی در مجلسجناب آقای دکتر دنیا مالی استاندا,43
10308,جناب آقای دکتر سید احمد میرسنبل ریاست محترم انجمن داروسازان استان گیلان با سلام و احترام؛ ما جامعه ف,-1
10309,رئیس محترم جمهور وزیر محترم کشور رئیس محترم سازمان مدیریت بحران کشور رئیس محترم بنیاد مسکن انقلاب اس,-1
10310,رئیس محترم سازمان حفاظت از محیط زیست مردم دغدغه‌مند ایران سلام تالاب انزلی به دلیل سهل‌انگاری و عدم ,25
10311,وزیر محترم راه و شهرسازی مدیرکل محترم راه و شهرسازی گیلان سلام ما مالکان واحدهای نیمه کاره در پروژه ,-1
10312,رئیس محترم هیئت فوتبال استان گیلانرئیس محترم اداره‌ی ورزش و جوانان استان گیلانمسئولین محترم امنیتی ا,-1
10313,رئیس محترم جمهور استاندار محترم گیلان دادستان محترم گیلانسلام احتراما به استحضار می‌رساند دو رودخانه,-1
